file,window_index,fs,ecg_mean,ecg_std,ecg_min,ecg_max,ecg_median,ecg_rms,ecg_hr_bpm,ecg_hrv_sdnn,ecg_hrv_rmssd,emg_mean,emg_std,emg_min,emg_max,emg_median,emg_rms,emg_median_freq,resp_mean,resp_std,resp_min,resp_max,resp_median,resp_rms,resp_rate_bpm,workout_id,activity,user,label
start_user1.txt            ,          9.0, 1000.0, 6.074811395198985  ,  96.41636494315507 , -271.6074130201524 , 265.7129561359838 , 3.648352588688783  ,  96.60755023464216 ,  89.4436426760099  ,  304.2613750930473  ,  249.878717588648   ,   4.072930309048882 ,  4.9931785320225295,     0.0,   12.97118753441464 ,   3.653892485280193 ,  1.0352234211099671,  76.65679079808811 , 0.0348128179969892 , 0.9517453228375158, -2.901231563544589 ,  2.848741343134556 , 0.0596523337162328 , 0.9523817994060884, 17.216734773872616, start     , 2       ,     ,   0.0
start_user1.txt            ,         10.0, 1000.0, 13.662312723314113 ,  92.98362089000484 , -216.5448607223196 , 290.2231884921072 , 9.560077418166475  ,  93.9819798831977  ,  82.2724602007479  ,  331.4911060767328  ,  236.60860059783    ,   4.241567798921798 ,  5.316606353021966 ,     0.0,   15.392810093410912,   3.750581319206524 ,  1.3458363043593091,  86.67066798718845 , 0.0288522505215006 , 0.9830714844222096, -2.5518807961122354,  2.496528249635168 , 0.0484826906213666 , 0.9834947868922552, 17.922777217129276, start     , 2       ,     ,   0.0
start_user1.txt            ,         11.0, 1000.0, -0.7783287818308318, 104.72128627869802 , -327.0215792337193 , 291.8594060433862 , -2.2268436896520445, 104.72417865783268 ,  90.3678267425727  ,  320.1674691996138  ,  214.12614664037253 ,   3.99163792051524  ,  5.006239421499115 ,     0.0,   13.235355430655352,   3.4698795357788708,  1.1563389957012566,  66.81916843340572 , -0.0689318532134844, 0.980300354994798 , -2.387617374021716 ,  2.732711964820864 , -0.0708275578371192, 0.9827209097146412, 18.3494197731238  , start     , 2       ,     ,   0.0
start_user1.txt            ,         12.0, 1000.0, 0.84548607655934   ,  99.25142820953776 , -241.00656365494063, 276.2991523404469 , 1.0420331297187495 ,  99.2550293352366  ,  95.13655505863302 ,  356.5964491017154  ,  236.9702638278852  ,   3.7985443297116768,  4.755213388396002 ,     0.0,   12.57450220178228 ,   3.292535462919311 ,  1.2048559776094574,  69.69626733768249 , 0.0708170250763038 , 0.9581731403955872, -3.098006491962109 ,  2.1976876203850044, 0.1473069775593351 , 0.9607865621542588, 18.15243785007745 , start     , 2       ,     ,   0.0
start_user1.txt            ,         13.0, 1000.0, 5.031382313977301  ,  98.75396388523691 , -262.8262648295496 , 245.6811748951436 , 6.186422562388082  ,  98.88205191558316 ,  89.28393299459036 ,  363.259452125905   ,  204.7472804385668  ,   3.9966669993089248,  5.029701548787674 ,     0.0,   13.979317492963496,   3.462909798019105 ,  0.9605779464694346,  36.95467343761284 , -0.0736229716089624, 1.0889411106181688, -3.7133414115712817,  3.058109866647274 , -0.0381800231080126, 1.091427086132127 , 18.408600213053656, start     , 2       ,     ,   0.0
start_user1.txt            ,         14.0, 1000.0, 4.112705396393357  , 104.08165304799448 , -306.54936025492555, 255.13378291406676, -1.7783269092080167, 104.16287652940764 ,  95.95088006483893 ,  373.8021496632479  ,  233.18886923987188 ,   3.8554201751274375,  4.972010126490559 ,     0.0,   15.565103814880088,   2.9421826830633893,  1.2747063048530018,  59.28256585318584 , -0.0065341959469242, 1.0560619225142176, -2.7331070514847657,  2.8893056234351837, -0.0314800042517404, 1.0560821369103344, 17.95723704276797 , start     , 2       ,     ,   0.0
start_user1.txt            ,         15.0, 1000.0, 0.7826576443005954 ,  86.75316182809382 , -217.2683251042168 , 371.6209312321233 , -2.843926769209728 ,  86.75669219235839 ,  91.94608198246914 ,  312.51273430433827 ,  196.0606994813651  ,   3.823654775320649 ,  4.847571313325233 ,     0.0,   15.0918835072721  ,   3.3083043803146297,  1.0408245900964483,  35.88653952431923 , -0.0557880822067157, 1.0076520243748843, -2.65154115393338  ,  2.435841100756928 , -0.1028768658555707, 1.009195180499345 , 18.778033994309524, start     , 2       ,     ,   0.0
sport_user1.txt            ,         16.0, 1000.0, -0.3502004452344947,  97.7305172286045  , -226.7414220359676 , 255.19659558305423, 3.08303751678761   ,  97.73114466802484 , 171.5227591170733  ,  375.8768342709782  ,  256.4553183654352  ,   3.950980271961802 ,  4.841323686494528 ,     0.0,   15.128478628541265,   3.4165831947356144,  3.1934384943055214, 150.68015596619844 , -0.076476302631819 , 0.9364602113316716, -2.384378452535346 ,  2.515246811556955 , -0.0752881475292649, 0.9395777521161262, 34.03580699166762 , sport     , 2       ,     ,   0.0
sport_user1.txt            ,         17.0, 1000.0, -4.059273193502565 ,  95.07003617384682 , -281.9917354127175 , 237.47107698418523, -5.574767395290703 ,  95.1566575545612  , 194.1287843087755  ,  372.8702600761064  ,  201.544871375636   ,   3.936368042306147 ,  4.8351882870348994,     0.0,   12.92631771786814 ,   3.52374238364746  ,  4.159880691101428 , 128.03743349859016 , -0.0157480646474805, 1.0392706167437782, -2.8267299133490704,  2.5467212433249182, -0.0695626697442089, 1.0393899250844865, 28.267416140493854, sport     , 2       ,     ,   0.0
sport_user1.txt            ,         18.0, 1000.0, 7.081193391286864  , 102.3412960389604  , -200.97761286264705, 304.7630235937422 , 5.734577293456459  , 102.5859842998981  , 172.731852767145   ,  329.9225568968308  ,  187.4148964028518  ,   3.784882954047589 ,  4.696593397591943 ,     0.0,   11.700116405820278,   3.14463836361682  ,  3.432417735045312 , 156.76537551468815 , 0.0784442092180624 , 1.0020005164914438, -2.7459456363997545,  2.95531687260044  , 0.0302570379858925 , 1.0050664301472652, 28.88920231754262 , sport     , 2       ,     ,   0.0
